"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial29" 0.0453167343511536 0.0244425595360803 0.0602026494379938 0.0130954352708926 0.0323686976548194 0.00606854931082557 0.0366380629480447 0.0398676144870058 0.0141800551263733
"trial30" 0.0026511214611299 0.00674673278609455 0.013900837271194 0.0126155159801642 0.00923622448537798 0.0300567126820198 0.0121401219706205 0.0207892831238341 0.0159544402234859
"trial31" 0.000164521511583652 0.0219560836277356 0.0203709541337636 0.0184625449026678 0.0238521144167022 0.0330487482818113 0.0095088456406317 0.0234088100509638 0.0138497668034543
"trial32" 0.0255993609995308 0.0109089284971562 0.0212950565500889 0.018027425369501 0.00554694257414381 0.0101872803189496 0.0111233754725969 0.0327730003933393 0.0129212608042486
"trial33" 0.00521216962669346 0.064156844522591 0.00322907000596158 0.0148622964525776 0.00365279909505343 0.00582763226035225 0.0326291961421788 0.0370910588431997 0.0195217420260206
"trial34" 0.000243148245892657 0.0176556584275313 0.00150824881733072 0.00806984810342631 0.00789451586957171 0.0105509079093288 0.0318069180694105 0.0175562445596716 0.0204322129952701
"trial35" 0.0115076827600688 0.0654002502604243 0.0224514761254168 0.0219567805857847 0.031866877491738 0.00577802156608293 0.0123698060441691 0.021546042818329 0.0264363152006875
"trial36" 0.0342091096030262 0.003977400847167 0.0203790670481804 0.00894111963301408 0.0308020487475961 0.0239863528546179 0.0263560585684725 0.0203839659022938 0.0454688170752182
"trial37" 0.0267215269531485 0.0178650928889427 0.00957792912507513 0.016690659176276 0.0271148564110044 0.0171284789149155 0.021903540151588 0.021896599391325 0.00830940153261977
"trial38" 0.00601676546701448 0.0153651499606254 0.0403326652687946 0.0109720715971644 0.0134892189955922 0.0470547839617845 0.0169538835636041 0.0139130114613748 0.0203013914425196
"trial39" 0.00296903267048566 0.0280632316805986 0.0117253614587089 0.0382836302550949 0.0306627534000584 0.0192839248178319 0.0292302408605605 0.0164190119484314 0.0147497615488878
"trial40" 0.00829381775491347 0.000693978921710951 0.00430135674352395 0.0180471177121228 0.0251388734506257 0.0230516571395128 0.0337942578055864 0.0111392037224891 0.0417511947891213
"trial41" 0.00243881235646599 0.00414812803814149 0.0286434954245633 0.0102792334198363 0.018894360213717 0.0138765274564118 0.0127181279418525 0.0105460288409863 0.0415512019838075
"trial42" 0.00998171114440146 0.00785592369303017 0.0404059871732981 0.00369767733103377 0.0357968269332934 0.0231164812603974 0.00595169635791457 0.0218074732218442 0.0309859337489702
"trial43" 0.0016143388319845 0.0316328289646453 0.0105060180476488 0.0300778033222186 0.0186762817169683 0.0605055454121576 0.0292778382879334 0.01900296547092 0.0158693059489946
"trial44" 0.0542749719980683 0.0362376131754957 0.0428462933674875 0.0191580680547288 0.00798640446514556 0.0209348727709646 0.0252226405942685 0.0346190786662512 0.0346858697375643
"trial45" 0.0115903844559583 0.0230703270189664 0.0349280352600035 0.0130617964738933 0.0502757003313905 0.0215419043919608 0.004062618503509 0.0202888332346347 0.0265930409374199
"trial46" 0.00272801570363311 0.0168945689972349 0.0491195931100396 0.00602977789146314 0.0427395504222403 0.0138224219235681 0.0128161711875559 0.0133323823370986 0.0109428799620864
"trial47" 0.00950035159501486 0.0167895633578228 0.00299203494919256 0.0288413513802364 0.00888496367517973 0.0166299343235746 0.0284886541478839 0.0171996989878563 0.028140542360771
"trial48" 0.0103674209263462 0.00171961997989683 0.0180495374244469 0.0248901376273337 0.0246794385666498 0.0167643350313224 0.0158694221570611 0.0307520457912594 0.0240189121862152
"trial49" 0.0247421439879356 0.0255939817171379 0.0293811844011878 0.00731070242085704 0.0221086906948441 0.00900053108831454 0.048008793462856 0.0317674632958761 0.0422863077361678
"trial50" 0.0101437101964094 0.00162498922714347 0.0054335721707027 0.000254493883644587 0.0097442672799484 0.023687174238046 0.0198087375661058 0.0386532971193238 0.00388411171317464
