"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial27" 100.073694896504 100.046979922067 99.6112944224008 100.140541817427 100.52460823668 100.265570784554 100.772577301658 100.55088682321 100.467884016649
"trial28" 100.061662054549 100.051561819917 99.9951225566898 99.9678568276531 100.21468265072 100.328646823006 100.477598134202 100.565538920572 100.52026583917
"trial29" 100.157797188584 99.7717896922673 100.228494777956 100.009864523323 100.331728341225 100.499195043478 101.022921880661 100.470348958176 100.578309736842
"trial30" 99.8941017782323 99.9272370351342 99.8863580402867 100.316498868682 100.266617847774 100.388862729441 100.40388708606 100.627456262561 100.448247908645
"trial31" 99.9555592676937 99.9666695509162 99.6455484354445 100.122671675066 100.576892264347 100.569743090335 100.492140724803 100.562002655219 100.367374430331
"trial32" 99.956259092899 99.8857805362518 99.9710927672023 100.052177430424 100.36190915218 100.225911223796 100.366471311863 100.384046136386 100.735249505087
"trial33" 99.9587930296497 99.6948254199135 100.045588101378 100.021609968519 100.230922902193 100.532666115009 100.644520351949 100.690689908242 100.499794253946
"trial34" 99.933490715329 99.8652499496301 99.8734522650927 100.092687017255 100.326147386882 100.306328231055 100.266443409914 100.768738751378 100.40429565064
"trial35" 100.083504819085 99.9698643829263 100.087169982942 99.9903384110022 100.252641436247 100.606841297773 100.285814883081 100.203832678877 100.752708640517
"trial36" 100.164904466988 99.7557503027736 99.8620522845813 100.021424397411 100.442593458601 100.457586866907 100.603210637341 100.163451445552 101.054120596712
"trial37" 100.101799671216 100.044711257825 99.6943759934861 100.176775962667 100.211585058628 100.356330995484 100.356008474142 100.729521215298 100.543625077961
"trial38" 100.033137704016 99.9908886266536 99.8457588869245 100.261356412942 99.9943013254979 100.300585150954 100.247289239501 100.349126271603 100.62765956777
"trial39" 99.9456405306317 99.8612202657241 99.7333299231706 100.258587004911 100.215806626051 100.455103653577 100.561357957501 100.644725683392 100.46883160641
"trial40" 99.7549577928493 99.7015365639334 99.7264541251853 99.8265780391498 100.390716482459 100.226775176045 100.53528864095 100.844675159174 100.595001595037
"trial41" 100.236029248193 99.9529375309476 100.053933435692 100.244384512138 100.226536315353 100.376696746452 100.401305521752 100.506910583223 100.789274154334
"trial42" 100.265449774613 99.774624041395 99.9453360151662 100.066366684358 100.428702829886 100.22000229643 100.483764627087 100.879599857092 100.750588035824
"trial43" 100.173991668654 99.8923116440398 100.025871318944 99.9881984803275 100.439789330029 100.253090212987 100.699954462774 100.426779774645 100.574460305583
"trial44" 100.432851312077 100.306917510105 99.98846046699 99.9095627314091 99.9685093945076 100.386340821959 100.801250907974 100.49596361666 100.831456106693
"trial45" 100.32549997366 99.7103594242835 99.7244831296158 100.023879532167 100.332121459641 100.156991486992 100.922080353981 100.753469032531 100.582263342537
"trial46" 99.9028570632835 99.9098035856685 99.9320712577038 100.067879854115 100.298829835513 100.442504340116 100.64120558533 100.221566414478 100.708300363731
"trial47" 99.88286345974 99.9279737197656 99.9345677972407 100.482907226747 100.279023454653 100.411518378324 100.535698716816 100.894715471848 100.348737061236
"trial48" 100.091730506741 99.579797057678 100.07106030849 100.313453767767 100.153866275641 100.378281258962 100.311333664865 100.30262191367 100.518431376771
"trial49" 99.9923318543151 99.6577395164662 99.8080882832513 99.9050652515337 99.9545647946242 100.440362067793 100.37230466688 100.281010466167 100.581292919638
"trial50" 99.7214475480002 100.303646042647 99.7711946067256 100.021799490521 100.136898830147 100.301045375032 100.520222687491 100.833982309028 100.225326776312
