"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial31" 0.00264673149901227 0.268871686625731 0.0806788217862453 0.118978028181913 0.0971371659168217 0.0714907406980723 0.247316882275607 0.124213287711485 0.0473647915581326
"trial32" 0.0151263444511781 0.0288957157894677 0.0439160761266472 0.0799900268184045 0.0616495253244767 0.069499034268804 0.00732012755077116 0.0435631974069452 0.0246967829647313
"trial33" 0.0111131338126803 0.030993466674101 0.0766124928731555 0.0718072903602095 0.0416528324869575 0.180857706011009 0.165889935627134 0.105486291344918 0.0957939607795474
"trial34" 0.331027236675485 0.0114856767550467 0.0843304567283899 0.149933700697155 0.181996113524456 0.0024321077053597 0.0229290251362907 0.0117947591435443 0.0614410268574541
"trial35" 0.0548266741446004 0.228408279661142 0.27445532411781 0.103096904854982 0.11119888270983 0.0343571016068277 0.0434961180494306 0.092946726688436 0.0557174825001084
"trial36" 0.090131495386992 0.240868560936931 0.263738598099737 0.050196612278833 0.0596102230089982 0.0569845587841464 0.0182530271054659 0.0272092562594921 0.0652650710903894
"trial37" 0.208750071479339 0.006867208014973 0.183742033112583 0.0704948933290347 0.136849201841777 0.000333582947822619 0.0227865436681692 0.0133341940179644 0.0766924973625795
"trial38" 0.0117889712029186 0.0210102641040111 0.341121223768608 0.139537191276286 0.0382454867977799 0.0333519754902742 0.109921782279019 0.0833991183850712 0.0541241265268428
"trial39" 0.229074741713731 0.0284921117558484 0.151784934853538 0.0999081553896471 0.042003239482378 0.0492680012966241 0.0273492013390467 0.0297873281093058 0.118874128659109
"trial40" 0.239316904949704 0.0186705015255661 0.0566621151356064 0.00893123167310158 0.0329826451324339 0.107190600626636 0.0113005870718101 0.0206884848314851 0.058165721685846
"trial41" 0.21663576468198 0.124945399364005 0.0113412802998502 0.00955927121930226 0.115558420687218 0.137376462530398 0.0455335918702569 0.0139284165105045 0.0617037601785782
"trial42" 0.0232965287931139 0.496212821310051 0.120271788782857 0.0729042987578557 0.0497485461797548 0.0826403011062885 0.144717985727998 0.0475402168541616 0.19632527120407
"trial43" 0.171123953772897 0.0977387981047343 0.232309530931117 0.0757614062428828 0.103259607653218 0.0574338212560364 0.0456699103679539 0.0911234469007107 0.221712449172871
"trial44" 0.103007378270906 0.0932258478857384 0.0107948030243934 0.107072914393889 0.102695734615209 0.0510010982465764 0.168618571225666 0.112773567370643 0.109822056272733
"trial45" 0.0956005983585889 0.0405794417207639 0.175085671613113 0.163316388295885 0.0936367359484511 0.0330924656796477 0.0601241096065022 0.158688154298521 0.159412170609697
"trial46" 0.1668019862016 0.0147323434197869 0.134315438745668 0.0692877078781828 0.0670935226025485 0.079227786567801 0.0593194674952012 0.00805093294456908 0.226885968956127
"trial47" 0.190510557499209 0.034965728377739 0.223199763841257 0.0667731756364534 0.0754463333297917 0.0113779482814412 0.060024508837239 0.0322355045486697 0.0708242625160512
"trial48" 0.0383306528696427 0.0753590837405403 0.0170539885029832 0.0761723091912472 0.166343801900071 0.0437368044016481 0.00627764326862081 0.0318990140517326 0.105025799189135
"trial49" 0.14402415789403 0.112634516938711 0.0438950663998236 0.112363821452989 0.0994657083768961 0.0632887419266733 0.0312751555868542 0.0652452904098031 0.117850231651461
"trial50" 0.110656639608016 0.0855833425646365 0.11879677124665 0.0956200781453479 0.098539796922688 0.129250218188424 0.165738540839917 0.0566759146656917 0.0223213358142232
