"m=20" "m=40" "m=60" "m=80" "m=100" "m=120" "m=140" "m=160" "m=180" "m=200" "m=220" "m=240" "m=260"
"trial12" 32510.3394818264 4737.85976827463 2353.48633516276 1346.69540191546 841.082860689579 542.799906658397 1.70622934506956 265.67031260612 218.544444420693 182.789869717355 163.317264560502 151.944478749353 150.108608420089
"trial13" 32069.7748991085 4789.81858353383 2344.44019769146 1345.95559729802 870.299707878495 563.626374392941 381.695578030897 276.21990652398 219.829425513511 186.403126214732 165.988329725802 1 1
"trial14" 32263.7195376145 4641.66909456843 2314.41694176562 1382.87390516713 861.960060587513 572.441507727072 387.641539586324 280.571448386535 215.039228763101 176.603142523727 164.911017373629 156.323219939868 1
"trial15" 32157.2694724116 4716.88425274135 2269.019095838 1351.06795010994 857.081249013973 579.152375618737 385.248801899105 261.332599340418 207.92658229636 187.553773839189 169.517328979045 160.66959318518 153.240385349044
"trial16" 32323.1733146285 4770.85882799669 2352.69433796403 1376.30168120526 873.337765903414 587.154191565005 374.267760283707 279.655133393242 213.051104675222 186.38869914818 162.565581444378 151.182699205991 152.97276989044
"trial17" 32181.4934416754 4697.59676032134 2301.84788380149 1388.87805841162 877.857909286061 574.307118034172 394.658426943385 267.645542109325 213.555264945825 182.655605006789 164.868725691476 153.718126431107 146.973305882414
"trial18" 31945.3574466525 4685.1593852156 2264.08995623947 1364.32865327858 866.110012824292 591.002212780007 395.073426614542 278.97121382989 215.165151764003 183.248075654041 1.48304794775458 157.695449514546 150.874709209893
"trial19" 32148.9895936895 4713.7949997702 2269.18401446211 1328.63685376494 870.337006533732 581.386906757316 385.367190670192 287.088110308875 221.663882796526 180.144911041 161.355860091444 1 148.222448057173
"trial20" 32118.409222062 4671.34206204212 2312.6319479292 1350.99098597589 858.434196260103 572.829306637695 389.594998960786 265.458716260628 208.136259190605 183.807167072869 163.240986756309 153.412916754091 143.322212411421
"trial21" 31905.87413224 4748.09254941447 2253.23594499813 1354.05540254258 875.642641655795 554.821655242513 373.847929391524 278.288887793581 218.11381039175 1 1 155.36889203635 149.803346081873
"trial22" 31923.4114627373 4707.19234592303 2281.11161497483 1339.32746632145 868.231321566279 551.68412019897 379.355692000864 277.953824278371 209.544853065365 173.856927664827 162.224731306968 149.369215019542 143.823942441986
"trial23" 32014.7792844035 4804.38924152171 2258.55926241886 1364.46925272827 881.43884730153 577.281861782431 387.569121049957 279.442907516152 216.822732674988 1 164.779692877501 151.398911460994 142.926642088506
"trial24" 32062.6890936505 4739.56219524076 2321.53768144759 1345.75928449415 867.544668349277 572.987354822952 385.173095893643 277.546709071526 209.536217946014 182.614116241457 169.213760455354 156.639976649714 151.293679491033
"trial25" 31866.4036726181 4604.32198487874 2298.97541814919 1332.78328342301 839.14823261268 564.882426647436 379.686243827654 266.728416455278 213.322566550308 188.705430791956 159.509307648317 157.811237226169 145.643728397727
"trial26" 32129.2570065366 4632.65913860949 2289.86453203081 1350.42586782967 845.65174125698 587.379045774046 383.362561731948 274.97705073993 213.781107115976 188.095303563921 163.44839021474 152.43099611954 148.645551468565
"trial27" 32085.9686754058 4688.78842419646 2252.17529804746 1363.62122333557 909.796927981953 586.616090704864 392.571126171018 280.082998645194 214.360888159915 187.823804797497 167.591680346529 151.366725828649 143.401137073343
"trial28" 31576.2367533219 4683.68661302645 2334.09739137272 1402.62896238457 880.926039547391 592.34219313065 385.9641907633 278.332712206786 215.172133368325 175.466019443713 161.611315964409 150.740363357304 150.335217115485
"trial29" 31980.3768806117 4720.9682834678 2284.73772015501 1379.67424309071 869.909904063422 590.802479249166 388.637813601029 271.578990693981 211.253718386745 1 171.45571106273 152.220089070691 143.818538401198
"trial30" 32075.2372660542 4671.78293128825 2286.91901560069 1364.37027922638 836.415679508901 564.120870095855 395.385573570604 266.322242882876 210.111383552445 184.940613881751 163.924948042803 161.018538479448 147.491516443559
"trial31" 32152.8217052393 4683.54617848586 2332.28117025707 1337.99445589804 870.93295348043 586.326739152683 389.039018888191 272.132095786525 215.662815543045 187.795238838955 172.286877487945 160.460035303676 144.692896635058
"trial32" 32076.6705774491 4629.20034843089 2280.38996222039 1354.82751664994 839.923166562506 576.705063287883 376.03871836214 283.166568053206 221.236020874563 184.399060755595 165.100527282817 154.363712254942 140.243957518617
"trial33" 31937.8064678587 4667.55075362646 2307.17269159262 1349.913430312 880.93710938476 577.492752599587 380.572240645005 274.44763820887 213.565319740474 179.784615958286 161.876327961981 146.703909504813 148.216508322689
"trial34" 32017.3305334976 4644.57646674367 2305.46566707393 1326.47920164241 885.604147639467 582.525681873572 380.179619437209 272.524227461824 214.742124551025 183.558188274243 163.017662160725 157.331629772454 1.55337183339402
"trial35" 31808.947577594 4651.93420985093 2280.42738695784 1337.70315868715 879.475547829323 574.839655503719 393.449314717616 281.813520170388 216.394397498073 180.21473704915 163.794149987394 1 152.867202410718
"trial36" 31958.6871707571 4622.41979555915 2288.82111310582 1318.58158425776 880.664894625019 587.352026598492 378.357020402065 277.282969240453 219.908396403305 185.637362827879 169.649625255931 152.348391369151 141.290278714191
"trial37" 32329.2202698861 4798.03804189045 2326.56024793585 1382.65131083231 907.178293894524 582.48399234653 373.219082748645 265.874708032551 212.241437648032 1 1 152.236191803308 148.945168737569
"trial38" 32047.4474652583 4807.31981940937 2287.90747383397 1345.08658737185 877.066492706663 581.727107831015 404.17375600253 277.198625289312 217.317826321479 178.974131111193 166.567797953085 148.442430401239 140.49841897041
"trial39" 32302.5083466595 4713.66214268147 2370.24623769572 1390.90223836971 917.044653119831 608.913621136496 388.111612115651 263.998564429781 208.226028700842 174.900270844394 157.6408953987 145.888381644365 147.235638437038
"trial40" 31825.3949271079 4733.61970568084 2306.51331631162 1355.60598736652 871.354759991577 574.380676130663 385.191181790562 280.234851718414 208.617045491212 177.386468297083 168.519006010708 155.87671274079 143.7499299987
"trial41" 32069.4022700162 4747.8514631636 2292.98695692961 1301.22227412503 858.427652807326 543.193117190156 383.857525577105 263.469688850341 216.966765343454 190.369542658993 169.004533691591 158.60588075175 149.900804854231
"trial42" 31981.0785041508 4759.34798408281 2360.7178012732 1398.18283868492 900.78347501613 580.240142825358 395.580831290704 276.259975536247 214.825789724854 180.204890186979 160.032955222171 153.535778302305 147.968185749052
"trial43" 32506.2083733659 4713.04951453051 2289.26601924826 1323.47768789694 881.527382218899 583.043720916244 385.926649944592 280.853083682151 218.620398103228 190.702360566595 158.994121253718 157.163739695721 144.10345945375
"trial44" 31956.8061566836 4637.73631115813 2341.14136155651 1385.42635427112 890.380372818766 586.523487921483 379.710944408552 292.225306474704 206.97975395463 1 161.662452321024 1 143.295205798342
"trial45" 31909.8202315739 4669.87423443601 2277.41813733068 1360.82249706255 852.933299881358 600.222631737357 413.913320322224 284.477490613997 218.028567223089 186.866010624723 160.891894792422 155.453535712892 145.303526842435
"trial46" 31628.359405686 4739.91405554859 2258.59458072621 1362.16652935046 859.610756978456 568.824039930926 400.70543630139 276.895438984302 217.268069673518 178.151449193618 164.768961877507 145.393287566472 148.571928601106
"trial47" 32365.1984082765 4659.15889245989 2303.82088367917 1351.65380504616 870.348575791967 580.294704480287 399.511344922288 294.510875887532 222.163570825686 189.089424581956 164.852661235477 146.283762436861 146.077037549458
"trial48" 32271.9118004681 4595.33346604348 2335.01924854126 1359.40483408754 879.746417229982 575.271449605248 401.895806829648 274.175616357976 218.024597331177 183.53916992958 164.237397145544 154.299140184628 143.342914260294
"trial49" 31908.1941004309 4633.48339876712 2299.67536506122 1361.94579794185 890.92237893495 561.981158373989 397.087207174284 279.724601118988 212.362487566643 186.359208786059 161.428219184784 150.49343541358 146.059423208301
"trial50" 32033.086735591 4684.40233553999 2293.66835967979 1359.00356990488 856.504671901064 556.651662750996 373.969342672743 1 222.069370883983 1 167.977233104325 153.606564687768 3.1249976072239
